region_lluvias_fecha_solicitud,cve_concatenada,cve_ent,cve_mun,nombre_mun,entidad,org_cuenca,clv_oc,con_cuenca,cve_conc,msm_20260131,sps_20260131,ahorro_uso_eficiente_20260131,prob_ambiental,t_prob_ambiental,prob_economica,t_prob_economica,prob_social,t_prob_social
Region A - Primeros Quince dias habiles de cada Diciembre,31047,31,47,Mani,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,54.43,Media,24.70204219,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31048,31,48,Maxcanu,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,51.31,Media,59.94,Media,23.62273273,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31049,31,49,Mayapan,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,50.77,Media,96.28613673,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31050,31,50,Merida,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.8,Media,98.88,Muy Alta,3.101276028,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31051,31,51,Mococha,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,55.0,Media,70.48,Alta,33.29823582,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31052,31,52,Motul,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,71.93,Alta,29.25665167,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31053,31,53,Muna,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,53.34,Media,39.32069299,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31054,31,54,Muxupip,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,58.87,Media,55.2,Media,11.97900129,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31055,31,55,Opichen,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,64.32,Alta,47.81004323,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31056,31,56,Oxkutzcab,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,29.63,Baja,18.27,Muy Baja,5.189742261,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31057,31,57,Panaba,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,58.73,Media,8.145436489,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31058,31,58,Peto,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,11.42,Muy Baja,15.86,Muy Baja,3.335211012,Muy Baja
Region C - Primeros 8 dias habiles de CADA MES,31059,31,59,Progreso,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,7.27,Muy Baja,67.44,Alta,19.62420266,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31060,31,60,Quintana Roo,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.74,Media,51.56,Media,48.15047421,Media
Region C - Primeros 8 dias habiles de CADA MES,31061,31,61,Rio Lagartos,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,14.25,Muy Baja,48.8,Media,51.08921952,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31062,31,62,Sacalum,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,97.93,Muy Alta,42.95,Media,48.53357645,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31063,31,63,Samahil,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,56.36,Media,73.8,Alta,26.95889964,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31064,31,64,Sanahcat,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,D1,PRE-ALERTA,15%,54.74,Media,46.38,Media,19.27518598,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31065,31,65,San Felipe,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,50.76,Media,47.75,Media,25.80979778,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31066,31,66,Santa Elena,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,62.13,Alta,40.83,Media,39.25605077,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31067,31,67,Seye,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.58,Media,72.84,Alta,47.48573746,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31068,31,68,Sinanche,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,D2,PRE-ALERTA,15%,54.63,Media,47.99,Media,36.56999994,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31069,31,69,Sotuta,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,51.14,Media,88.77,Muy Alta,85.48268511,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31070,31,70,Sucila,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,58.05,Media,54.46,Media,27.31399653,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31071,31,71,Sudzal,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,53.62,Media,56.85597639,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31072,31,72,Suma,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,D2,PRE-ALERTA,15%,57.1,Media,53.57,Media,20.78657486,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31073,31,73,Tahdziu,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,49.9,Media,40.43,Media,74.81423873,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31074,31,74,Tahmek,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,50.88,Media,50.64,Media,32.51768439,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31075,31,75,Teabo,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,53.75,Media,60.6,Alta,81.81418671,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31076,31,76,Tecoh,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,62.34,Alta,70.77,Alta,57.49886612,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31077,31,77,Tekal de Venegas,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,D0,PRE-ALERTA,10%,43.89,Media,44.64,Media,58.32030468,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31078,31,78,Tekanto,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,68.62,Alta,48.2,Media,49.59923344,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31079,31,79,Tekax,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,16.01,Muy Baja,19.14,Muy Baja,7.341210784,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31080,31,80,Tekit,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,99.34,Muy Alta,65.11,Alta,46.21336224,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31081,31,81,Tekom,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,56.17,Media,34.83,Baja,74.5957529,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31082,31,82,Telchac Pueblo,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,57.23,Media,56.19,Media,63.63135072,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31083,31,83,Telchac Puerto,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,58.23,Media,60.38,Alta,59.94419591,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31084,31,84,Temax,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.74,Media,48.36,Media,54.86187598,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31085,31,85,Temozon,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,55.41,Media,61.22,Alta,63.10169924,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31086,31,86,Tepakan,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.44,Media,39.13,Baja,72.69651174,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31087,31,87,Tetiz,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,67.75,Alta,73.05306415,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31088,31,88,Teya,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,55.65,Media,30.95,Baja,43.1969967,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31089,31,89,Ticul,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.64,Media,56.77,Media,25.94456783,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31090,31,90,Timucuy,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,62.24,Alta,78.07517418,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31091,31,91,Tinum,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.3,Media,49.32,Media,56.15116734,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31092,31,92,Tixcacalcupul,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,52.25,Media,52.71,Media,98.1837969,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31093,31,93,Tixkokob,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.42,Media,79.44,Alta,18.98711629,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31094,31,94,Tixmehuac,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,53.15,Media,32.66,Baja,81.61568075,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31095,31,95,Tixpehual,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,67.36,Alta,67.08,Alta,28.34815497,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31096,31,96,Tizimin,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,47.66,Media,10.66,Muy Baja,55.30694155,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31097,31,97,Tunkas,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,26.45,Baja,48.47,Media,73.79328963,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31098,31,98,Tzucacab,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,17.51,Muy Baja,18.54,Muy Baja,20.74163338,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31099,31,99,Uayma,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,55.99,Media,51.5,Media,92.30780521,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31100,31,100,Ucu,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,69.4,Alta,52.87044839,Media
Region A - Primeros Quince dias habiles de cada Diciembre,31101,31,101,Uman,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,70.03,Alta,87.72,Muy Alta,21.97481512,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31102,31,102,Valladolid,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,67.42,Alta,53.44,Media,60.1422685,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31103,31,103,Xocchel,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,D2,PRE-ALERTA,15%,61.94,Alta,42.52,Media,75.47524202,Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31104,31,104,Yaxcaba,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,48.59,Media,43.87,Media,95.58046557,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,31105,31,105,Yaxkukul,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,58.01,Media,57.0,Media,20.22196649,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,31106,31,106,Yobain,Yucatán,Peninsula de Yucatan,XII,Peninsula de Yucatan,25,sin dato,SIN SEQUIA,SIN REDUCCION,54.41,Media,52.29,Media,29.00266987,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32001,32,1,Apozol,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,18.24,Muy Baja,18.33,Muy Baja,17.74595745,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32002,32,2,Apulco,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,58.58,Media,34.75,Baja,19.51066887,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32003,32,3,Atolinga,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,18.47,Muy Baja,8.32,Muy Baja,12.28304432,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32004,32,4,Benito Juarez,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,34.27,Baja,15.48,Muy Baja,28.30442427,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32005,32,5,Calera,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,73.5,Alta,83.65,Muy Alta,11.7480377,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32006,32,6,Canitas de Felipe Pescador,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,76.54,Alta,72.92,Alta,40.63534514,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32007,32,7,Concepcion del Oro,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,16.11,Muy Baja,16.41,Muy Baja,21.47426845,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32008,32,8,Cuauhtemoc,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,34.73,Baja,45.49,Media,29.56518237,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32009,32,9,Chalchihuites,Zacatecas,Pacifico Norte,III,Rios Presidio al San Pedro,8,sin dato,SIN SEQUIA,SIN REDUCCION,24.45,Baja,22.26,Baja,39.21265571,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32010,32,10,Fresnillo,Zacatecas,Cuencas Centrales del Norte,VII,Nazas-Aguanaval,13,sin dato,SIN SEQUIA,SIN REDUCCION,42.72,Media,30.7,Baja,15.59160989,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32011,32,11,Trinidad Garcia de la Cadena,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,50.93,Media,23.67,Baja,56.97535625,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32012,32,12,Genaro Codina,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,10.6,Muy Baja,34.35,Baja,37.5770164,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32013,32,13,General Enrique Estrada,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,71.0,Alta,81.54,Muy Alta,37.1495756,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32014,32,14,General Francisco R. Murguia,Zacatecas,Cuencas Centrales del Norte,VII,Nazas-Aguanaval,13,sin dato,SIN SEQUIA,SIN REDUCCION,96.63,Muy Alta,30.66,Baja,33.72097887,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32015,32,15,El Plateado de Joaquin Amaro,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,36.08,Baja,21.64,Baja,26.2496787,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32016,32,16,General Panfilo Natera,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,73.64,Alta,71.36,Alta,47.64124102,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32017,32,17,Guadalupe,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,46.03,Media,89.42,Muy Alta,6.300418197,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32018,32,18,Huanusco,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,81.04,Muy Alta,52.14,Media,46.82438198,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32019,32,19,Jalpa,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,71.57,Alta,47.41,Media,31.59995138,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32020,32,20,Jerez,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,75.91,Alta,44.52,Media,30.20176692,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32021,32,21,Jimenez del Teul,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,1.22,Muy Baja,9.97,Muy Baja,25.28078364,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32022,32,22,Juan Aldama,Zacatecas,Cuencas Centrales del Norte,VII,Nazas-Aguanaval,13,sin dato,SIN SEQUIA,SIN REDUCCION,26.42,Baja,47.6,Media,30.43205066,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32023,32,23,Juchipila,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,78.79,Alta,20.79,Baja,5.548932768,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32024,32,24,Loreto,Zacatecas,Cuencas Centrales del Norte,VII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,74.54,Alta,81.56,Muy Alta,19.75322429,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32025,32,25,Luis Moya,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,71.95,Alta,46.44,Media,37.45568816,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32026,32,26,Mazapil,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,27.52,Baja,2.95,Muy Baja,48.08062711,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32027,32,27,Melchor Ocampo,Zacatecas,Cuencas Centrales del Norte,VII,Nazas-Aguanaval,13,sin dato,SIN SEQUIA,SIN REDUCCION,26.79,Baja,24.64,Baja,40.20771941,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32028,32,28,Mezquital del Oro,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,92.25,Muy Alta,5.98,Muy Baja,27.03541071,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32029,32,29,Miguel Auza,Zacatecas,Cuencas Centrales del Norte,VII,Nazas-Aguanaval,13,sin dato,SIN SEQUIA,SIN REDUCCION,25.73,Baja,35.02,Baja,14.61905247,Muy Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32030,32,30,Momax,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,5.97,Muy Baja,22.78,Baja,21.8584443,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32031,32,31,Monte Escobedo,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,12.94,Muy Baja,12.55,Muy Baja,22.16735631,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32032,32,32,Morelos,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,80.86,Muy Alta,87.53,Muy Alta,20.26755782,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32033,32,33,Moyahua de Estrada,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,15.61,Muy Baja,7.13,Muy Baja,21.76666039,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32034,32,34,Nochistlan de Mejia,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,45.82,Media,19.35,Muy Baja,20.075998,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32035,32,35,Noria de angeles,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,67.18,Alta,56.12,Media,41.79166965,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32036,32,36,Ojocaliente,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,81.96,Muy Alta,53.16,Media,56.0328891,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32037,32,37,Panuco,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,57.86,Media,66.82,Alta,58.2398087,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32038,32,38,Pinos,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,35.43,Baja,30.6,Baja,45.20632521,Media
Region A - Primeros Quince dias habiles de cada Diciembre,32039,32,39,Rio Grande,Zacatecas,Cuencas Centrales del Norte,VII,Nazas-Aguanaval,13,sin dato,SIN SEQUIA,SIN REDUCCION,61.36,Alta,65.58,Alta,22.57729814,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32040,32,40,Sain Alto,Zacatecas,Cuencas Centrales del Norte,VII,Nazas-Aguanaval,13,sin dato,SIN SEQUIA,SIN REDUCCION,57.64,Media,45.3,Media,22.79741559,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32041,32,41,El Salvador,Zacatecas,Cuencas Centrales del Norte,VII,Del Altiplano,14,sin dato,SIN SEQUIA,SIN REDUCCION,21.01,Baja,22.77,Baja,87.81150689,Muy Alta
Region A - Primeros Quince dias habiles de cada Diciembre,32042,32,42,Sombrerete,Zacatecas,Pacifico Norte,III,Rios Presidio al San Pedro,8,sin dato,SIN SEQUIA,SIN REDUCCION,55.86,Media,44.35,Media,31.05064648,Baja
Region A - Primeros Quince dias habiles de cada Diciembre,32043,32,43,Susticacan,Zacatecas,Lerma Santiago Pacifico,VIII,Rio Santiago,16,sin dato,SIN SEQUIA,SIN REDUCCION,51.74,Media,41.03,Media,46.32246384,Media
